     13225    42.74813947   -35.76793102   5.92
     13244    42.59517903   -74.99106795   4.76
     13254    42.93789298    38.39449621   4.22
     13265    42.85525289   -35.60009233   5.48
     13268    43.01476306    55.97105293   3.77
     13288    42.96996610   -20.92848052   4.76
     13327    43.12922282    15.15745868   5.52
     13328    43.16489148    35.13520048   4.56
     13339    43.23613889    46.91723674   5.86
     13367    43.41482622    68.96359824   5.94
     13473    43.57400027   -38.36234963   5.93
     13479    43.60485952   -22.30140668   5.93
     13490    43.72067466    38.41230447   5.34
     13531    43.89527435    52.83692190   3.93
     13654    44.21293132    18.40566837   5.76
     13665    44.35598289    61.59494414   5.59
     13679    44.30486848     8.45564704   5.97
     13701    44.33252553    -8.82378913   3.89
     13702    44.36873477    18.09744770   5.58
     13717    44.38844460    -3.63846000   5.16
     13775    44.60407731    32.00780907   5.10
     13782    44.55394390   -23.78854723   5.44
     13834    44.78555147    20.74208486   5.80
     13835    44.72917462   -23.53282959   5.82
     13847    44.74119894   -40.23146020   2.88
     13874    44.90895093    -2.70962475   5.22
     13879    44.98754965    39.73586729   4.68
     13884    44.78717447   -63.99813591   4.98
     13905    45.05383516    35.25606429   4.94
     13914    45.06857768    21.41336168   4.63
     13942    45.10298124   -25.20150521   5.69
     13949    45.21670213    41.10580437   5.89
     13951    45.15546097    -2.39211452   5.56
     13954    45.17724994     8.98016907   4.71
     13965    45.27344012    47.29332724   5.47
     14036    45.43487388    10.94291309   5.93
     14043    45.54964373    52.42414389   5.24
     14060    45.51874784    -7.59051776   5.75
     14086    45.60392831   -28.01829161   5.88
     14109    45.74936643    26.53439447   5.91
     14110    45.70788667    -9.88931923   5.84
     14131    45.57659550   -71.83038864   5.51
     14135    45.81227169     4.16187695   2.54
     14143    45.83648517     4.42479104   5.62
     14146    45.80315664   -23.55239697   4.08
     14168    45.90320599    -7.61363848   5.32
     14187    45.89067906   -46.90324597   5.81
     14240    46.01408688   -59.66601368   5.12
     14293    46.29582619    -7.52958226   5.26
     14328    46.53707586    53.57752595   2.91
     14354    46.59095932    38.91151193   3.32
     14376    46.63354111    25.32610629   5.45
     14382    46.73618664    56.77637280   4.77
     14417    47.17384663    79.48895218   5.49
     14439    46.85336164    13.25801112   5.64
     14456    46.86861922    -6.01797050   5.23
     14502    47.22143457    64.12781760   5.89
     14521    46.73525650   -78.91892320   5.67
     14576    47.34491925    41.02564539   2.09
     14632    47.58833401    49.68318824   4.05
     14668    47.68619168    44.92743844   3.79
     14677    47.68239260    29.14664459   5.74
     14764    47.91469321    11.94189875   5.97
     14817    48.12295003    39.68053082   4.61
     14838    48.17151590    19.79556897   4.35
     14844    48.68053652    81.53922839   5.92
     14862    48.49708940    74.46247042   4.85
     14879    48.21244678   -28.92033656   3.80
     14893    48.33598625    27.32567212   5.78
     14913    48.26889459   -44.35098177   5.92
     14915    48.35593513     6.72949788   5.55
     14930    48.25558030   -57.25292169   5.71
     14954    48.42849719    -1.12742549   5.07
     15004    48.67278306    48.24523693   5.93
     15110    48.99241922    21.11239711   4.87
     15154    49.11818113    30.62428364   5.61
     15192    49.30767107    57.20802756   5.79
     15197    49.18345870    -8.75235962   4.80
     15201    48.87988030   -77.32093856   5.51
     15219    49.38411156    51.00499232   5.04
     15241    49.43287963    32.25140268   5.98
     15305    49.51183183   -47.68475445   5.84
     15330    49.52163759   -62.50997320   5.53
     15334    49.74184823    39.35018521   5.97
     15338    49.76016747    44.09183632   5.49
     15357    49.70436149   -28.73028666   5.93
     15371    49.63294654   -62.44116174   5.24
     15382    49.79660534   -22.44451959   4.86
     15383    49.82864025    -0.86353334   5.62
     15404    49.98885858    50.28868889   5.16
     15411    49.88182185   -18.49312255   5.72
     15416    49.97324324    34.28912057   4.85
     15444    50.11317810    50.16131005   5.05
     15457    50.08147674     3.43623496   4.84
     15474    50.08465039   -21.69170692   3.70
     15479    50.09719403   -24.05663154   5.63
     15510    50.13507405   -43.00541269   4.26
     15514    50.26005314    27.13735015   5.91
     15520    50.40910158    65.71825744   4.74
     15547    50.68462503    77.80058286   5.44
     15549    50.36593110    29.11439762   4.47
     15619    50.52039692     3.74134016   5.70
     15627    50.57452447    21.21274200   5.27
     15643    50.55244426   -23.56950259   5.50
     15648    50.67298598    43.39514736   4.96
     15669    50.79720015    49.13639376   5.94
     15696    50.82832124    27.67283323   5.55
     15737    50.95596699    20.80717605   5.10
     15770    51.13479240    49.27819524   5.32
     15861    51.35100435    24.78871149   5.50
     15863    51.41303163    49.92572038   1.79
     15876    51.41402721    33.60046439   5.78
     15890    51.57565399    64.65029769   5.13
     15900    51.45335743     9.09342812   3.61
     15968    51.42497104   -69.27234960   5.96
     16029    51.78918216   -27.25375692   5.93
     16083    52.04316527     9.79630503   3.73
     16112    52.06786542   -35.61789239   5.71
     16142    52.22481451   -11.22323299   5.74
     16147    52.34366371    49.12609483   4.99
     16168    52.37779855    33.87078394   5.72
